name,ratings,prices,aminities,location,description
Hawaii Le Jardin Aqua Resort,4.0,"EGP 1,162",",Free parking,Wifi,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Beach,Diving,Babysitting,Secured parking,Paid internet,Pool / beach towels,Adult pool,Outdoor pool,Sauna,Restaurant,Breakfast available,Breakfast buffet,Complimentary tea,Snack bar,Swimup bar,Poolside bar,Water park,Darts,Entertainment staff,Evening entertainment,Table tennis,Water park offsite,Waterslide,Nightclub / DJ,Children's playground,Children's television networks,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Highchairs available,Free airport transportation,Free shuttle or taxi services,Airport transportation,Shuttle bus service,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Body wrap,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Makeup services,Manicure,Massage,Massage chair,Neck massage,Salon,Waxing services,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Dry cleaning,Laundry service,Self-serve laundry,Blackout curtains,Air conditioning,Private beach,Desk,Minibar,Cable / satellite TV,Sofa bed,Bath / shower,Housekeeping,Private balcony,Room service,Safe,Seating area,Sofa,Telephone,Wardrobe / wardrobe,Tile / marble floor,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,City view,Pool view,Non-smoking rooms,Family rooms,Smoking rooms available","11 Ahiaa Road, Hurghada 84517 Egypt","This property is 2 minutes walk from the beach. Hawaii Le Jardin Aqua Park Resort situated 11 km north of Hurghada, features 3 swimming pools and a private beach. Hawaii Le Jardin Aqua Park Resort also offers an entertaining Kids Club. This property offers 2 à-la-carte restaurants and offers free WiFi.Aqua Park is opened and free of charge for all guests."
"Fort Arabesque Resort, Spa & Villas",4.0,"EGP 6,682",",Free parking,Paid wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Indoor play area for children,Secured parking,Internet,Pool / beach towels,Outdoor pool,Heated pool,Private pool,Fitness / spa changing rooms,Fitness classes,Personal trainer,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Snack bar,Swimup bar,Poolside bar,Snorkelling,Tennis court,Aerobics,Billiards,Entertainment staff,Evening entertainment,Table tennis,Children Activities (Kid / Family Friendly),Kids club,Airport transportation,Shuttle bus service,Taxi service,Business Centre with Internet Access,Conference facilities,Meeting rooms,Spa,Facial treatments,Foot massage,Full body massage,Head massage,Massage,Salon,Baggage storage,Concierge,Currency exchange,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Housekeeping,Private balcony,Coffee / tea maker,Minibar,Flatscreen TV,Hair dryer,Room service,Safe,VIP room facilities,Wake-up service / alarm clock,Refrigerator,Electric kettle,Radio,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms","Hurghada - Safaga Road KM 32, Makadi Bay, Hurghada 84651 Egypt","Fort Arabesque Resort, Spa, & Villas promises tranquility and opulence with its 517 luxurious rooms, suites, private apartments and 65 villas. Four dining venues, five swimming pools, including a children's pool (three of which are heated), a state-of-the-art gym, world-class Thai-managed Spa and sports facilities as well as I-Dive, a five-star IDC PADI dive center, guarantee a fun and unforgettable hotel experience. Inspired by the Sardinian roots of its architects, Fort Arabesque Resort & Spa combines distinctive Italian and Arabic accents in its architecture, from its imposing medieval fort structure to its interior touches and décor, where the different shades of Egyptian cave stones from Aswan blend with the antique fine wood furnishings of oriental designs. We would like to introduce our new concept as well, which is unique in Egypt. Nestled within the Fort Arabesque resort, The Villas offer its guests luxurious accommodation, space and privacy in addition to a more personal and dedicated service. Each of the 65 Villas (40 units with 1 bedroom + 1 bathroom, 19 units with 1 bedroom + 1 bathroom with a sea view, 6 units with 2 bedrooms + 2 bathrooms) is tastefully decorated to reflect the mix of Arabic accents and Mediterranean influences of the Fort Arabesque Resort. All units have private garden and terrace with private access to a secluded swimming pool exclusive to The Villas. To ensure a fast and efficient service, the check-in is done through a private reception. The residents also have access to the Pavilion which is a private lounge where the villa guests can enjoy a semi-served upgraded breakfast in the morning. For lunch and dinner time the Pavilion functions as an A’la Carte Restaurant, giving the opportunity to enjoy a fine dining experience. The extra benefits of the Villa Guests include free Wi-Fi, free Gym usage and various discounts in the different outlets of the hotel. Guests at The Villas are free to use all the facilities and enjoy the same ‘all inclusive’ benefits at the resort with quick access to the main restaurant and the beach as well."
SUNRISE Garden Beach Resort Select,4.5,"EGP 5,125",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Archery,Babysitting,Parking,Wifi,Hot bath,Pool / beach towels,Outdoor pool,Heated pool,Yoga classes,Fitness / spa changing rooms,Fitness classes,Personal trainer,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Complimentary Instant Coffee,Complimentary tea,Kid-friendly buffet,Outdoor dining area,Snack bar,Special diet menus,Swimup bar,Poolside bar,Diving,Mini golf,Snorkelling,Tennis court,Water park,Water sport equipment rentals,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Table tennis,Nightclub / DJ,Children's playground,Indoor play area for children,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Highchairs available,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Meeting rooms,Spa,Couples massage,Facial treatments,Foot massage,Hammam,Head massage,Manicure,Massage,Pedicure,Salon,Steam room,24-hour security,Baggage storage,Concierge,Convenience store,Currency exchange,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,Doorperson,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Private beach,Additional bathroom,Desk,Coffee / tea maker,Cable / satellite TV,Bath / shower,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,VIP room facilities,Bottled water,Laptop safe,Private bathrooms,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Km 20 Safaga Road, Hurghada Egypt","SUNRISE Garden Beach Resort is an elegant 5-star resort situated directly by a private sandy beach on an extensive garden landscape. Families can enjoy their time at the Aqua Park and the Family Pool, while couples and friends can relax at the ""Adults Only” area by the beach or enjoy the day at the full- serviced spa (chargeable). SUNRISE Garden Beach Resort welcomes you to a world of fun, and exciting activities. The resort has developed a strong sports concept. At the all-inclusive resort, you have the opportunity to supplement sun and relaxation with a wide range of activities suitable for the whole family including fully equipped 400qm gym with the latest machine equipment and weights & a large cross fit area, 11-man football pitch, tennis courts, spinning classes, archery, swimming courses of 25 meters in saltwater in one of the lagoons at the beach and much more. The Resort comprises of 481 comfortable rooms, including family rooms & suites with balcony or terrace. Free Wi-Fi is available throughout the resort and in all rooms. Every room has satellite TV, air conditioning, minibar with soft drinks, tea & coffee making facilities and much more. The resort offers an all- inclusive dine around experience with a wide selection of exquisite dining options including 1 international buffet restaurant and 4 à-la-carte restaurants: Italian, Egyptian, Burger House, and Mongolian Cuisine. The specialty Restaurant Nasaya serving Fusion cuisine is available against extra charge. I addition, the resort houses 8 Bars & Cafés: 2 Pool Bars, Beach Bar, Adults-Only Bar, Billiard Bar, a Shisha Tent, 1 pub and a 24h Lobby Bar. For more choices and flexibility, guests can enjoy the all-inclusive facilities of the neighbouring sister hotel SENTIDO Mamlouk Palace Resort, including 3 à-la-carte restaurants with Mexican, Asian and Spanish cuisine. The SUNRISE Kid’s Club let by professional care takers is available for kids between 3-12 years old offering Daily Educational, Entertaining Sports & Activities. The breathless sunset, the fascinating views of the desert and mountains, and the turquoise waters of the beaches combined with excellent service will leave our guests with unforgettable joyful memories. Located 19km (20 min) to Hurghada Centre and 15km (16 min) to Hurghada International Airport, the Resort features a distinctive location. Our all-inclusive concept includes: Breakfast, Lunch and Dinner in Buffets or a la carte Restaurants (unlimited reservations). Snacks from 12-17:00, 22:30-01:00, local alcoholic Beverages from 10:00-00:00, Water and Hot Beverages 24/7, Minibar with water and soft drinks, Wi-Fi, free entertainment and sports activities, and much more. Some activities/services such as Diving Center, Spa Treatment are extra charge."
Beach Albatros Resort,4.5,"EGP 2,768",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Babysitting,Public wifi,Hot bath,Outdoor pool,Heated pool,Bar / lounge,Restaurant,Breakfast buffet,Poolside bar,Tennis court,Water park,Aerobics,Darts,Entertainment staff,Evening entertainment,Table tennis,Children Activities (Kid / Family Friendly),Kids club,Airport transportation,Car hire,Meeting rooms,Spa,Massage,Salon,Concierge,Currency exchange,Shops,Sun umbrellas,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Private balcony,Room service,Safe,Minibar,Flatscreen TV,Ocean view,Non-smoking rooms,Suites,Family rooms","Safaga Road, Hurghada Egypt","Welcome to Beach Albatros Resort Beach Albatros Resort is a luxurious hideaway where visitors can relax and enjoy the marvels of the Red Sea with summer weather all year round. Beachfront, all inclusive resort is surrounded with 123,000 m² of landscaped gardens with sparkling pools and the crystal blue sea. It is only 15 minutes far from Hurghada Airport and 20 minutes from the city center. Beach Albatros Resort is a pond-like picture of blue-green tranquility, perfect for windsurfing, kayaking, and other water sports. Its gentle waves and shallow waters make bathing safe for children and adults alike. Its long beach is perfect for jogging or long walks at sunrise or sundown."
AMC Royal Hotel & Spa,4.5,"EGP 2,183",",Free parking,Public wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Kids stay free,Secured parking,Outdoor pool,Heated pool,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Complimentary welcome drink,Kid-friendly buffet,Kids' meals,Snack bar,Special diet menus,Swimup bar,Poolside bar,Game room,Snorkelling,Windsurfing,Archery offsite,Billiards,Entertainment staff,Evening entertainment,Table tennis,Waterslide,Nightclub / DJ,Children's playground,Children's television networks,Indoor play area for children,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Airport transportation,Shuttle bus service,Car hire,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Body wrap,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Hot spring bath,Light therapy,Makeup services,Manicure,Massage,Massage chair,Neck massage,Pedicure,Salon,Solarium,Steam room,Waxing services,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor fireplace,Shared lounge / TV area,Shops,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,Butler service,First aid kit,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Private beach,Desk,Minibar,Flatscreen TV,Extra long beds,Bidet,Fireplace,Housekeeping,Private balcony,Room service,Safe,Seating area,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Iron,Refrigerator,Electric kettle,Sofa bed,Whirlpool bathtub,Bath / shower,Complimentary toiletries,Hair dryer,Ocean view,City view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El Ahyaa Area, Hurghada 00498 Egypt","AMC Royal Hotel & Spa is a 5 stars Resort that consists of 395 rooms in 2 wings (1-5 floors) and the main building. The resort is situated on the sandy beach of the Red Sea only 11 km north of Hurghada and 13 km south of El Gouna. The resort overlooks its own spacious private beach, offering a paradise for holiday makers: sun, sand and sea. The resort is an all-inclusive property offering full board accommodation except for lobster and shrimp items. All local drinks (soft and alcoholic) are also included as well as non-motorized sports."
Gravity Hotel Sahl Hasheesh,4.5,"EGP 3,276",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Bicycle rental,Kids stay free,Wifi,Outdoor pool,Heated pool,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Poolside bar,Diving,Aerobics,Darts,Entertainment staff,Nightclub / DJ,Children Activities (Kid / Family Friendly),Kids club,Airport transportation,Shuttle bus service,Car hire,Banquet room,Meeting rooms,Spa,Salon,24-hour security,Concierge,Convenience store,Currency exchange,Shops,Sun loungers / beach chairs,Sun umbrellas,Doorperson,24-hour front desk,Laundry service,Ironing service,Blackout curtains,Air conditioning,Private beach,Room service,Safe,Minibar,Flatscreen TV,Hair dryer,Electric kettle,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","South Marina Drive, Hurghada 84521 Egypt","Gravity Sahl Hasheesh is a 5-star hotel located within the exclusive Sahl Hasheesh Bay, an extremely popular destination in Hurghada, 25 minutes’ drive from Hurghada International Airport. The great Egyptian hospitality combined with the hotel’s comfortable stylish design, and indulging public areas consisting of contemporary and modern design lobby, relaxing quiet zones, swimming pools, exclusive Spa, private sandy beach, restaurants and bars offering flavors from around the world, all create a unique experience and an unforgettable holiday."
SeaGull Beach Resort,4.0,"EGP 3,421",",Paid private parking nearby,Wifi,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Beach,Boating,Children's television networks,Street parking,Paid wifi,Pool / beach towels,Outdoor pool,Fitness / spa changing rooms,Fitness classes,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Outdoor dining area,Diving,Snorkelling,Water park,Windsurfing,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Fishing,Table tennis,Waterslide,Nightclub / DJ,Indoor play area for children,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Highchairs available,Airport transportation,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,Spa,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Makeup services,Manicure,Massage,Neck massage,Pedicure,Salon,Steam room,24-hour security,Baggage storage,Concierge,Convenience store,Gift shop,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,Doorperson,First aid kit,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Private beach,Housekeeping,Private balcony,Refrigerator,Cable / satellite TV,Walk-in shower,Room service,Safe,Seating area,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Flatscreen TV,Bath / shower,Hair dryer,Ocean view,City view,Landmark view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available,Pool view","Sheraton Road, Hurghada Egypt","Our deluxe four star resort is the perfect location for a wonderful holiday under the warm Egyptian sun. Only a few minutes from Hurghada airport and within walking distance to downtown Hurghada. The Sea Gull Hotel is the perfect location, where you can combine great fun and action with days full of wellness, sun and relaxation. Seagull Beach Resort 4 star deluxe situated in the heart of hurghada directly on the blue water of the red sea, 10 km from the airport. May 2015 a comprehensive renovation has been done for the following: Rooms Restaurants Bars Food court at the beach (Chinese,Oriental,Italian & Indian) Fish Restaurant"
SUNRISE Tucana Resort,4.5,"EGP 8,572",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Airport transportation,Parking,Wifi,Pool / beach towels,Infinity pool,Pool with view,Outdoor pool,Heated pool,Yoga classes,Fitness classes,Bar / lounge,Restaurant,Breakfast available,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Poolside bar,Rooftop bar,Water park,Aerobics,Entertainment staff,Evening entertainment,Table tennis,Tennis court offsite,Spa,Facial treatments,Full body massage,Hammam,Makeup services,Manicure,Massage,Pedicure,Salon,Steam room,Rooftop terrace,24-hour security,Concierge,Executive lounge access,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,First aid kit,Infirmary,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Blackout curtains,Bathrobes,Air conditioning,Private beach,Coffee / tea maker,Cable / satellite TV,Sofa bed,Bath / shower,Desk,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Makadi Bay, Hurghada 84513 Egypt","Highlights: • Luxury resort in Makadi Bay • Boho-chic architecture • Introduction of premium all-inclusive concept with à la carte breakfast, lunch and dinner • Swim-up and Jacuzzi rooms & suites • Royal club privileges, including restaurant, lounge & pool for suite bookers Located in the heart of Makadi Bay, the sea-front resort features an aesthetic, coastal design, with a set of unmatched, sophisticated facilities and amenities to enhance your vacation experience. Featuring the Premium All-Inclusive concept, guests are entitled to many additional amenities including serving sparkling wine upon arrival, daily mini-bar refill, and premium imported alcohol across selected outlets. Dine at one of the 3 premium à-la-carte restaurants with fancy à la carte breakfast, lunch and dinner, including International, Italian and Greek cuisine. Enjoy delicacies from the sea at Felucca Seafood restaurant (chargeable). In addition, the resort houses 8 Bars & Lounges with one F&B outlet operating 24/7. Free Wi-Fi is available throughout the resort and in all rooms. The resort features a wide array of 240 rooms that define luxury and coziness to lay out the options of lodging befitting guests’ needs; including Superior and Deluxe Rooms, Jacuzzi and Swim-Up Suites, as well as Executive Pool & Jacuzzi Suites. Every room has satellite TV, air conditioning, minibar with soft drinks & beer, tea & coffee making facilities and much more. For guest seeking an extra outstanding experience, Tucana Resort offers “Royal Club Services” for suite bookers, which include: Limousine service, express check-in and check-out, in-room espresso machine, access to royal pool, lounge and restaurant with designated Royal Club Manager and more. Moreover, the resort grants you access to a huge aqua park with 18 different slides. In addition, the bay lies on the most beautiful snorkeling and diving spots, thus offers a unique exploring experience of the breathtaking underwater world of the Red Sea. Located 37km (40 min) to Hurghada Centre and 32km (33 min) to Hurghada International Airport, the resort features a distinctive location. Our premium all-inclusive concept includes: breakfast, lunch and dinner in a la carte restaurants (unlimited reservations),1 F&B outlet operating 24/7. 24-hours snacks, hot, cold, local alcoholic and non-alcoholic drinks. Availability of fresh juices and premium & imported alcoholic beverages. Fruits & cookies upon arrival, daily minibar refill, tea & coffee making facilities with complimentary daily refill, daily turndown service, bathrobes & slippers, pillow menu (upon request). Wi-Fi, free entertainment and sports activities, and much more. Some activities/services such as Diving Center, Spa Treatment are extra charge. Please get back to the hotel Premium AI Formula for detailed information."
Continental Hotel Hurghada,4.5,"EGP 2,874",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Beach,Diving,Kids stay free,Parking,Internet,Hot bath,Outdoor pool,Fitness / spa changing rooms,Fitness classes,Restaurant,Breakfast buffet,Swimup bar,Poolside bar,Tennis court,Aerobics,Darts,Entertainment staff,Evening entertainment,Table tennis,Nightclub / DJ,Babysitting,Children Activities (Kid / Family Friendly),Kids club,Free airport transportation,Airport transportation,Shuttle bus service,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Facial treatments,Foot massage,Full body massage,Head massage,Massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,Butler service,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Private balcony,Room service,Safe,Minibar,Refrigerator,Flatscreen TV,VIP room facilities,Ocean view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El Fareek Youssef Affifi Street, Hurghada 84517 Egypt","Continental HoteL Hurghada is located in Hurghada's Promenade and local attractions include New Marina as well as nearby shopping and entertainment facilities. Hotel Features. This Hurghada property has a private beach offering diving and large variety of water sports directly from the beach. Dining options at Moevenpick Resort Hurghada include a buffet restaurant and 2 specialty restaurants, a pool side restaurant and a beach bar. Room service is available 24 hours a day. Recreational amenities include an outdoor pool, a children's pool, a health club, a sauna, and a fitness facility. Spa amenities include massage/treatment rooms and beauty services. This 5star property offers a large event space consisting of banquet facilities, conference/meeting rooms and exhibit space, audio-visual equipment and wireless Internet access in public areas. Concierge services and tour assistance are available as well Airport shuttle service. Guestrooms. 252 air-conditioned guestrooms at Continetal Hotel Hurghada feature minibars and coffee/tea makers. All accommodations have balconies and enjoy great views over the pool and the Red Sea. Bathrooms feature, bath tub, bidets, makeup/shaving mirrors and hair dryers. In addition to safes, guestrooms offer direct dial phones, Satellite television and internet access."
Sea Star Beau Rivage,4.5,"EGP 1,876",",Free parking,Wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Babysitting,Paid wifi,Pool / beach towels,Adult pool,Outdoor pool,Fitness / spa changing rooms,Sauna,Bar / lounge,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Snack bar,Swimup bar,Poolside bar,Mini golf,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Table tennis,Nightclub / DJ,Books, DVDs, music for children,Children's playground,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Airport transportation,Shuttle bus service,Car hire,Taxi service,Business Centre with Internet Access,Banquet room,Meeting rooms,Spa,Foot massage,Full body massage,Makeup services,Manicure,Massage,Pedicure,Salon,24-hour security,BBQ facilities,Baggage storage,Concierge,Convenience store,Currency exchange,Gift shop,Shared lounge / TV area,Shops,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Housekeeping,Interconnected rooms available,Coffee / tea maker,Cable / satellite TV,Extra long beds,Hair dryer,Private balcony,Room service,Safe,Telephone,Clothes rack,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Refrigerator,Electric kettle,Flatscreen TV,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Al Hilal, Military Hospital Street, Hurghada 84511 Egypt","Everyone needs a place to lay their weary head. For travellers visiting Hurghada, Sea Star Beau Rivage is an excellent choice for rest and rejuvenation. Well-known for its family-friendly environment and proximity to great restaurants and attractions, Sea Star Beau Rivage makes it easy to enjoy the best of Hurghada.Sea Star Beau Rivage is a family-friendly hotel offering a flat screen TV, air conditioning, and a minibar in the rooms, and it is easy to stay connected during your stay as internet access is offered to guests.The hotel features room service and a concierge. Plus, guests can enjoy a pool and free breakfast, which have made this a popular choice among travellers visiting Hurghada. For guests with a vehicle, free parking is available.El Dahar (3.1 mi), located nearby, makes Sea Star Beau Rivage a great place to stay for those interested in visiting this popular Hurghada landmark.While staying at Sea Star Beau Rivage, you can find some great restaurants within walking distance of the hotel including Sunset Restaurant (1.0 mi), ‪Romantico Restaurant and Bar (0.7 mi), and Da Nanni Restaurant Color Beach (0.2 mi).If you are looking for something to do in the area, Coptic Cathedral of Saint Shenouda (1.0 mi) is a popular attraction that is within walking distance of Sea Star Beau Rivage.Whether you’re travelling for business, pleasure or both, Sea Star Beau Rivage is sure to make your visit to Hurghada one worth remembering."
Serenity Makadi Beach,4.5,"EGP 3,921",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Babysitting,Parking,Wifi,Pool / beach towels,Outdoor pool,Heated pool,Fitness / spa changing rooms,Fitness classes,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Complimentary tea,Kid-friendly buffet,Swimup bar,Poolside bar,Mini golf,Snorkelling,Tennis court,Water park,Darts,Entertainment staff,Evening entertainment,Table tennis,Nightclub / DJ,Children Activities (Kid / Family Friendly),Kids club,Kids' outdoor play equipment,Free shuttle or taxi services,Airport transportation,Shuttle bus service,Car hire,Taxi service,Conference facilities,Meeting rooms,Spa,Couples massage,Facial treatments,Foot massage,Full body massage,Hammam,Head massage,Massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Housekeeping,Private balcony,Room service,Minibar,Refrigerator,Flatscreen TV,Safe,VIP room facilities,Ocean view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","36 km Safaga Road, Makadi Bay, Hurghada 84511 Egypt","Serenity Makadi Beach is located on the west banks of the Red Sea, built in Moroccan style. Opened in January 2007, this spacious five Stars Resort spans a total of 400,000 sq. meters, surrounded by large gardens, it is located directly on the Red Sea situated on its own wide beach 320m, offering spectacular views over the turquoise water and an amazing experience of a luxury life style, combined with the warmth of true Egyptian hospitality. The rooms are divided into five wings 17 clusters of 2-3 floors. You can simply relax on the hotel's beach or one of the spectacular 5 swimming pools. The resort has every possible feature to make your stay enjoyable by offering a wide range of safari and diving trips."
Cook's Club El Gouna,4.5,"EGP 4,489",",Free parking,Free internet,Pool,Bar / lounge,Bicycle rental,Diving,Airport transportation,24-hour security,Street parking,Wifi,Pool / beach towels,Pool with view,Adult pool,Outdoor pool,Restaurant,Breakfast available,Breakfast buffet,Outdoor dining area,Poolside bar,Snorkelling,Entertainment staff,Evening entertainment,Squash offsite,Tennis court offsite,Nightclub / DJ,Car hire,Taxi service,Baggage storage,Concierge,Sun deck,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,First aid kit,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Housekeeping,Safe,Telephone,Coffee / tea maker,Minibar,Cable / satellite TV,Bath / shower,Clothes rack,Private bathrooms,Flatscreen TV,Complimentary toiletries,Hair dryer,Pool view,Non-smoking rooms","Downtown, El Gouna, Hurghada 84513 Egypt","Cook's Club El Gouna is a modern and charismatic hotel in El Gouna. The hotel is built along a saltwater lagoon that separates the island of Kafr El Gouna from downtown mainland area. Only a short walk from the hotel you find everything you can ask from a modern holiday destination, restaurants, supermarkets and galleries. And on the nearby Zeytouna Island you also find some of the best snorkeling in El Gouna, well worth a visit! At the heart of the hotel is the Cantina – a mecca of flavors and colors. Here you can get fresh local and international dishes from different food station. By the pool you can enjoy relaxed tunes and more speedy beats played by handpicked DJ's and sip on fresh juices and tasty cocktails created by Berlin-based barkeeper David Wiedemanat the Captain Cook's pool bar. If you feel like relaxing at the beach you find a lovely sandy beach just a quick walk from the hotel. Cook's Club El Gouna is an adult only hotel, with age limit 16 years."
Nubia Aqua Beach Resort,4.5,"EGP 1,756",",Free parking,Paid wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Water park,Babysitting,Parking,Adult pool,Outdoor pool,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Poolside bar,Entertainment staff,Evening entertainment,Children Activities (Kid / Family Friendly),Kids club,Kids' outdoor play equipment,Airport transportation,Shuttle bus service,Banquet room,Meeting rooms,Spa,Massage,Salon,Concierge,Shops,Sun umbrellas,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Private beach,Housekeeping,Private balcony,Room service,Safe,Minibar,Flatscreen TV,Non-smoking rooms,Family rooms,Smoking rooms available","Km 13 El Gouna Road, Hurghada Egypt","The Nubia Aqua Beach Resort is located in the northern part of Hurghada, on the most natural bay known for its serene, pristine and white sandy beach. Situated between the crystal clear waters of the Red Sea and the hued color of the Egyptian desert, the resort will bring you tranquility and rest during your well-deserved vacation. 456 Deluxe & family rooms with lavish landscape, the property is built on 63500 sq. Meters all rooms are equipped with 32 inch LED satellite TV (64 channels) air conditioning, bath tub or shower cabin, toilet, telephone, hair dryer, mini bar, safe deposit box, laundry & valet service and 24 hour's room service"
