name,ratings,prices,aminities,location,description
Labranda Club Makadi,4.5,"EGP 2,385",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Kids stay free,Secured parking,Public wifi,Pool / beach towels,Outdoor pool,Heated pool,Yoga classes,Fitness / spa changing rooms,Fitness classes,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Kids' meals,Outdoor dining area,Poolside bar,Squash,Tennis court,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Table tennis,Nightclub / DJ,Children's playground,Indoor play area for children,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Highchairs available,Free airport transportation,Airport transportation,Shuttle bus service,Conference facilities,Meeting rooms,Spa,Facial treatments,Foot massage,Full body massage,Massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,Umbrella,24-hour check-in,24-hour front desk,Laundry service,Ironing service,Blackout curtains,Air conditioning,Housekeeping,Interconnected rooms available,Private balcony,Coffee / tea maker,Flatscreen TV,Bath / shower,Safe,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Pool view,Non-smoking rooms,Family rooms","Km 34 Hurghada-Safaga Road, Makadi Bay, Hurghada Egypt","LABRANDA Club Makadi is situated in a prime location in Makadi Bay, one of the most sought after areas of Hurghada. Guests here can enjoy a breathtaking beach and relish the natural beauty of this Red Sea coastal resort. The hotel is comprised of 339 rooms overlooking the hotel's swimming pools, gardens or private beach. Complimentary Wi-Fi is available in the majority of public areas. All rooms have balconies or terraces facing the pool or garden. The resort only offers All Inclusive. A wide selection of activities are available at the LABRANDA Club Makadi, ranging from water sports, deep-sea diving, non-motorized water sports, a fresh water swimming pool, children’s pool and exclusive activities such as horseback riding and quad bike tours. Additionally, the LABRANDA Club Makadi is home to a health club with massage services. A diving center is also accessible within the resort grounds, where snorkeling sessions, scuba diving, and diving safaris are offered. Non-water based activities include two tennis courts, table tennis and billiard. The hotel is also only a few minutes' drive from the Makadi and Soma Bay golf courses should you be looking for a more active non-water focused activity in the sun. LABRANDA Club Makadi's guests also have direct access to the Makadi Promenade. The latter is shared with LABRANDA Royal Makadi, our sister hotel, and it is filled with all sorts of delicious eating establishments. These include the Greek “Taverna Paros”, the Cuban Restaurant “Pequena Habana”, the Rock & Roll Burger House, the Yum Asian Kitchen & Bar, the “Cafe Cairo” and Gelateria “Giardino delle Rose.”"
Stella Gardens Resort & Spa,4.5,"EGP 5,282",,"32 Hurghada - Safaga Road, Makadi Bay, Hurghada 84945 Egypt"," This hotel has the nicest employees ever, friendly and welcoming. The hotel is beautiful, clean and you feel very safe like it’s your own home. The staff is very professional. Also the food looks and tastes amazing. I’m going to recommend this to my friends when I come back to Australia. They must visit Stella gardens makadi hotel. Big thanks to headquarters Maqara, Mr Walid El Shennawy of the food and beverages manage, Mr Mahmoud and Mr Ragab the main restaurant manager, and thank you to general chef and chef Mustafa and thanks to the staff and Peter for making our stay great. "
Arabia Azur Resort,4.5,"EGP 2,253",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Beach,Diving,Children's playground,Wifi,Paid wifi,Pool / beach towels,Outdoor pool,Restaurant,Breakfast available,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Outdoor dining area,Swimup bar,Poolside bar,Game room,Snorkelling,Squash,Tennis court,Aerobics,Billiards,Darts,Entertainment staff,Table tennis,Board games / puzzles,Nightclub / DJ,Children Activities (Kid / Family Friendly),Kids club,Kids' outdoor play equipment,Highchairs available,Airport transportation,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,First aid kit,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Housekeeping,Private balcony,Safe,Coffee / tea maker,Cable / satellite TV,Bath / shower,Seating area,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El Cornich Road, Hurghada 84512 Egypt","A family friendly 4 Star resort that boasts 526 spacious rooms including 24 junior suites with an exceptional sea, pool or garden view, 8 km from Hurghada airport and 3 km from the city center, It’s one of Hurghada’s leading all-inclusive resorts. Come and savor the experience of al Fresco dining around the pool with international and oriental theme buffets that satisfy any palate. Spend long lazy hours venturing our garden reef that is just minutes away from our beaches. Enjoy the sunset panorama on the marina and disco. All you have to do is bring a partner. Relax and unwind on our private beaches that are directly on two crystal blue lagoons perfect for snorkeling or wading with the kids. Whether its windsurfing, pedal boat cruising with the family, or discovering the magic of deep sea diving, snorkeling or fishing trips, we have it all, all you have to do is sign up. At Arabia Azur Resort we want to make sure that your vacation experience is totally stress free so come on over. Just kick back and relax. You can also take advantage of play around amenities at the Adults only sister hotel, Bel Air Azur and enjoy a fun filled vacation experience."
Palm Beach Resort,4.0,"EGP 2,120",",Free parking,Public wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Children Activities (Kid / Family Friendly),Hot bath,Adult pool,Outdoor pool,Bar / lounge,Restaurant,Breakfast buffet,Poolside bar,Aerobics,Entertainment staff,Evening entertainment,Table tennis,Airport transportation,Banquet room,Meeting rooms,Spa,Foot massage,Full body massage,Hammam,Massage,Salon,Baggage storage,Concierge,Gift shop,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Private beach,Private balcony,Room service,Non-smoking rooms,Family rooms,Smoking rooms available","Cornish Road City Entrance On Cairo Hurghada Road, Hurghada Egypt","Finding an ideal family-friendly resort in Hurghada does not have to be difficult. Welcome to Palm Beach Resort, a nice option for travellers like you.Palm Beach Resort is a family-friendly resort offering air conditioning, a minibar, and a refrigerator in the rooms, and it is easy to stay connected during your stay as internet access is offered to guests.The resort features room service and a concierge. Plus, guests can enjoy a pool and free breakfast, which have made this a popular choice among travellers visiting Hurghada. For guests with a vehicle, free parking is available.While staying at Palm Beach Resort, if you are feeling hungry, you can find miami pub (1.0 mi) a short walk from the resort.If you are looking for something to do in the area, El Dahar (0.0 mi) is a popular attraction that is within walking distance of Palm Beach Hotel.Palm Beach Resort looks forward to welcoming you on your visit to Hurghada."
Sentido Casa Del Mar Resort,5.0,"EGP 6,783",",Street parking,Wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Kids stay free,Pool / beach towels,Pool with view,Outdoor pool,Heated pool,Fitness / spa changing rooms,Fitness classes,Coffee shop,Restaurant,Swimup bar,Breakfast available,Breakfast buffet,Complimentary tea,Complimentary welcome drink,Kid-friendly buffet,Kids' meals,Snack bar,Poolside bar,Game room,Snorkelling,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Karaoke,Table tennis,Waterslide,Nightclub / DJ,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Highchairs available,Car hire,Taxi service,Spa,Couples massage,Facial treatments,Foot massage,Full body massage,Hand massage,Head massage,Manicure,Massage,Massage chair,Neck massage,Pedicure,Salon,Steam room,24-hour security,Baggage storage,Concierge,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,First aid kit,Umbrella,24-hour front desk,Laundry service,Ironing service,Blackout curtains,Air conditioning,Desk,Housekeeping,Coffee / tea maker,Cable / satellite TV,Sofa bed,Walk-in shower,Private balcony,Safe,Sofa,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Tile / marble floor,Wake-up service / alarm clock,Electric kettle,Flatscreen TV,Bath / shower,Hair dryer,Pool view,Non-smoking rooms,Family rooms","Touristic Promenade Touristic Promenade, Hurghada 84517 Egypt","Overview centrally located in Hurghada downtown and only 10 minutes’ drive to Hurghada International Airport, sits the 4 stars Casa Del Mar Resort. The resort features 204 well-designed guest rooms equipped with the amenities and facilities you will need during your stay. Whether it is a holiday with a big family, or a sweet escape with your loved ones, the features of the resort accommodation will fulfill your needs. The delightful rooms include balconies with either garden view or pool view to enjoy peaceful mornings, and to feel the gentle breeze at night. Enjoy an array of flavors from around the world at Panorama main restaurant serving an International buffet for breakfast, lunch, and dinner. Spend chilled nights at little lobby bar or at le bouchon pub while you sip exotic cocktails. The private beach is an ultimate treat; dive, snorkel, and enjoy water sports and beach activities. You can enjoy so much besides basking by the beach, or taking dips in the pool. The 3 aqua slides are another addition to the fun-filled water activities; not only for you but for the little ones as well."
SUNRISE Tucana Resort,4.5,"EGP 8,572",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Airport transportation,Parking,Wifi,Pool / beach towels,Infinity pool,Pool with view,Outdoor pool,Heated pool,Yoga classes,Fitness classes,Bar / lounge,Restaurant,Breakfast available,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Poolside bar,Rooftop bar,Water park,Aerobics,Entertainment staff,Evening entertainment,Table tennis,Tennis court offsite,Spa,Facial treatments,Full body massage,Hammam,Makeup services,Manicure,Massage,Pedicure,Salon,Steam room,Rooftop terrace,24-hour security,Concierge,Executive lounge access,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,First aid kit,Infirmary,24-hour check-in,24-hour front desk,Express check-in / check-out,Dry cleaning,Laundry service,Blackout curtains,Bathrobes,Air conditioning,Private beach,Coffee / tea maker,Cable / satellite TV,Sofa bed,Bath / shower,Desk,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Minibar,Electric kettle,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Makadi Bay, Hurghada 84513 Egypt","Highlights: • Luxury resort in Makadi Bay • Boho-chic architecture • Introduction of premium all-inclusive concept with à la carte breakfast, lunch and dinner • Swim-up and Jacuzzi rooms & suites • Royal club privileges, including restaurant, lounge & pool for suite bookers Located in the heart of Makadi Bay, the sea-front resort features an aesthetic, coastal design, with a set of unmatched, sophisticated facilities and amenities to enhance your vacation experience. Featuring the Premium All-Inclusive concept, guests are entitled to many additional amenities including serving sparkling wine upon arrival, daily mini-bar refill, and premium imported alcohol across selected outlets. Dine at one of the 3 premium à-la-carte restaurants with fancy à la carte breakfast, lunch and dinner, including International, Italian and Greek cuisine. Enjoy delicacies from the sea at Felucca Seafood restaurant (chargeable). In addition, the resort houses 8 Bars & Lounges with one F&B outlet operating 24/7. Free Wi-Fi is available throughout the resort and in all rooms. The resort features a wide array of 240 rooms that define luxury and coziness to lay out the options of lodging befitting guests’ needs; including Superior and Deluxe Rooms, Jacuzzi and Swim-Up Suites, as well as Executive Pool & Jacuzzi Suites. Every room has satellite TV, air conditioning, minibar with soft drinks & beer, tea & coffee making facilities and much more. For guest seeking an extra outstanding experience, Tucana Resort offers “Royal Club Services” for suite bookers, which include: Limousine service, express check-in and check-out, in-room espresso machine, access to royal pool, lounge and restaurant with designated Royal Club Manager and more. Moreover, the resort grants you access to a huge aqua park with 18 different slides. In addition, the bay lies on the most beautiful snorkeling and diving spots, thus offers a unique exploring experience of the breathtaking underwater world of the Red Sea. Located 37km (40 min) to Hurghada Centre and 32km (33 min) to Hurghada International Airport, the resort features a distinctive location. Our premium all-inclusive concept includes: breakfast, lunch and dinner in a la carte restaurants (unlimited reservations),1 F&B outlet operating 24/7. 24-hours snacks, hot, cold, local alcoholic and non-alcoholic drinks. Availability of fresh juices and premium & imported alcoholic beverages. Fruits & cookies upon arrival, daily minibar refill, tea & coffee making facilities with complimentary daily refill, daily turndown service, bathrobes & slippers, pillow menu (upon request). Wi-Fi, free entertainment and sports activities, and much more. Some activities/services such as Diving Center, Spa Treatment are extra charge. Please get back to the hotel Premium AI Formula for detailed information."
Hurghada Coral Beach Resort,4.0,"EGP 3,555",",Free parking,Wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Babysitting,Parking,Pool / beach towels,Outdoor pool,Shallow end in pool,Yoga classes,Fitness classes,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Kid-friendly buffet,Outdoor dining area,Snack bar,Swimup bar,Poolside bar,Game room,Snorkelling,Squash,Tennis court,Windsurfing,Aerobics,Billiards,Entertainment staff,Evening entertainment,Karaoke,Table tennis,Children Activities (Kid / Family Friendly),Kids club,Kids' outdoor play equipment,Highchairs available,Airport transportation,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Spa,Couples massage,Facial treatments,Foot massage,Full body massage,Hammam,Head massage,Massage,Neck massage,Salon,Steam room,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor furniture,Shops,Sun loungers / beach chairs,Sun umbrellas,ATM on site,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Housekeeping,Interconnected rooms available,Private balcony,Room service,Refrigerator,Cable / satellite TV,Safe,Sofa,Telephone,Wardrobe / wardrobe,Bottled water,Clothes rack,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Safaga Road K 18, Hurghada Egypt","The hotel has one of the longest beaches in Hurghada 1250 meter, with a wonderful reef of corals and two natural lagoon inside the sea. Three swimming pools; type - bungalow only; family friendly resort."
Jaz Casa Del Mar Beach,5.0,"EGP 6,466",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Beach,Diving,Children Activities (Kid / Family Friendly),Parking,Wifi,Pool / beach towels,Pool with view,Outdoor pool,Sauna,Restaurant,Breakfast available,Breakfast buffet,Kids' meals,Poolside bar,Aerobics,Entertainment staff,Evening entertainment,Tennis court offsite,Kids club,Kids pool,Airport transportation,Shuttle bus service,Taxi service,Business Centre with Internet Access,Meeting rooms,Spa,Foot massage,Full body massage,Massage,24-hour security,Concierge,Sun umbrellas,Umbrella,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Air conditioning,Private beach,Housekeeping,Room service,Minibar,Flatscreen TV,Bath / shower,Hair dryer,Safe,Seating area,Bottled water,Private bathrooms,Ocean view,Pool view,Non-smoking rooms,Suites,Family rooms","Touristic Promenade, Hurghada 84517 Egypt","Swaying in the Hurghada Touristic Promenade, this exquisitely 5 stars deluxe luxurious ultra all-inclusive beachfront hotel is cuddled on one of the best spots on the tranquil and serene Red Sea. Just a mere 5 minutes drive from Egypt’s gate to the world at the Hurghada International Airport."
Gravity Hotel & Aqua Park Hurghada,4.5,"EGP 2,902",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Children's playground,Public wifi,Paid wifi,Pool / beach towels,Adult pool,Outdoor pool,Heated pool,Private pool,Fitness / spa changing rooms,Sauna,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Complimentary welcome drink,Kids' meals,Outdoor dining area,Snack bar,Wine / champagne,Poolside bar,Game room,Aerobics,Billiards,Darts,Entertainment staff,Evening entertainment,Nightclub / DJ,Children's television networks,Children Activities (Kid / Family Friendly),Kids club,Kids pool,Kids' outdoor play equipment,Free airport transportation,Airport transportation,Car hire,Taxi service,Business Centre with Internet Access,Meeting rooms,Spa,Facial treatments,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Hot spring bath,Manicure,Massage,Neck massage,Pedicure,Salon,Steam room,24-hour security,BBQ facilities,Baggage storage,Concierge,Currency exchange,Gift shop,Outdoor furniture,Shared lounge / TV area,Shops,Sun deck,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,Butler service,Infirmary,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Ironing service,Blackout curtains,Air conditioning,Private beach,Desk,Coffee / tea maker,Cable / satellite TV,Sofa bed,Bidet,Dining area,Private balcony,Room service,Safe,Separate living room,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Private bathrooms,Wake-up service / alarm clock,Kitchenette,Minibar,Electric kettle,Flatscreen TV,Walk-in shower,Complimentary toiletries,Hair dryer,Mountain view,Ocean view,Landmark view,Pool view,Non-smoking rooms,Suites,Family rooms","Hurghada Promenade, Hurghada 84511 Egypt","Had an amazing time! Great facilities such as private beach, aqua park, gym ( a bit small but good enough), also friendly staff, good food and a wonderful animation team keeping us entertained everyday of our stay. Highly recommend.  "
Jaz Makadi Blue,4.5,"EGP 6,001",",Free parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Snorkelling,Highchairs available,Wifi,Pool / beach towels,Outdoor pool,Bar / lounge,Restaurant,Breakfast buffet,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Outdoor dining area,Snack bar,Wine / champagne,Poolside bar,Billiards,Darts,Entertainment staff,Evening entertainment,Table tennis,Airport transportation,Shuttle bus service,Spa,24-hour security,Baggage storage,Concierge,Shops,Sun loungers / beach chairs,ATM on site,Umbrella,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Room service,Safe,Minibar,Electric kettle,Flatscreen TV,Walk-in shower,Sofa,Wardrobe / wardrobe,Bottled water,Wake-up service / alarm clock,Pool view,Non-smoking rooms,Suites","Makadi Bay, Makadi Bay, Hurghada 84651 Egypt","A Sanctuary Of Serenity When you arrive at Jaz Makadi Blue, you will feel like you’re in another world. Serene and tranquil, this resort is specifically geared towards adult singles, couples and groups only. Guests have to be a minimum of 16 years of age to vacation here. Madinat Makadi is one of Egypt’s best known hotspots and a hub for entertainment, nightlife, shopping and more. The beaches in this region are simply stunning and some of the best reefs around Hurghada can be accessed easily from here. The hotel is cocooned within the larger sphere of the Madinat Makadi entertainment zone. If you’re looking for a once in a lifetime vacation, Jaz Makadi Blue is just the place."
Lilly Apartments,4.5,"EGP 1,038",",Free parking,Wifi,Rooftop pool,Breakfast available,Boating,Diving,Children's playground,Children's television networks,Secured parking,Outdoor pool,Complimentary welcome drink,Outdoor dining area,Vending machine,Snorkelling,Windsurfing,Evening entertainment,Fishing,Walking tours,Children Activities (Kid / Family Friendly),Kids pool,Airport transportation,Taxi service,Rooftop terrace,24-hour security,Baggage storage,Concierge,Currency exchange,Gift shop,Mosquito net,Outdoor furniture,Sun terrace,Sun umbrellas,Umbrella,24-hour check-in,24-hour front desk,Laundry service,Washing machine,Ironing service,Blackout curtains,Soundproof rooms,Air conditioning,Dining area,Housekeeping,Kitchenette,Cable / satellite TV,Bath / shower,Private balcony,Room service,Seating area,Separate dining area,Separate living room,Sofa,VIP room facilities,Wardrobe / wardrobe,Bottled water,Clothes rack,Iron,Private bathrooms,Tile / marble floor,Microwave,Oven,Refrigerator,Stovetop,Electric kettle,Kitchenware,Flatscreen TV,Complimentary toiletries,Hair dryer,Ocean view,City view,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","El Hadaba Road Turkish Airlines Building, Hurghada 84517 Egypt","We are a Holiday served apartments offering High standard apartments ranges from studios to thhile ree bedrooms apartments. Our guest have a Unique Roof Top Pool and Jacuzzi with its Panoramic Sea view, Real amazing while hearing music. All our units are totally equipped with a kitchen. Our building offers 24hrs security, 24hrs front desk, all services like housekeeping, excursions booking, transfers, laundry services and meals are available with extra fees. We are located in Hurghada city center near most of top bars, public beaches, super markets and restaurants. We care about cleanliness of our units and comfort of our guests. Save your money from all inclusive offers, stay in served apartments and tailor your trip with the help of our reservation staff members and discover all of Hurghada and other cities. Do not stay in resorts any more you will get bored and will pay a lot, feel city full life. Waiting to serve you with happiness and fell our luxury level of service. In Lilly apartments guests feel they are in their European standard modern home."
Grand Waterworld Makadi Resort,4.5,"EGP 3,379",",Free parking,Free internet,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Babysitting,Parking,Internet,Lazy river,Infinity pool,Outdoor pool,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Swimup bar,Poolside bar,Tennis court,Water park,Entertainment staff,Evening entertainment,Table tennis,Children Activities (Kid / Family Friendly),Kids club,Free airport transportation,Airport transportation,Shuttle bus service,Conference facilities,Banquet room,Meeting rooms,Massage,Rooftop terrace,Concierge,Shops,Sun umbrellas,Dry cleaning,Laundry service,Air conditioning,Private beach,Housekeeping,Private balcony,Minibar,Refrigerator,Flatscreen TV,Bath / shower,Safe,Seating area,Telephone,Wake-up service / alarm clock,Complimentary toiletries,Hair dryer,Ocean view,Non-smoking rooms,Suites,Family rooms","Safaga Road, Makadi Bay, Hurghada Egypt","At the Grand Waterworld Makadi (formerly Sunwing Waterworld Makadi), the emphasis is on fun-filled family holidays during the peak season, while offering a great off-peak location for adults who enjoy the variety of beachside bars, restaurants and premium quality rooms that only a five star hotel can offer. Built around a vast waterpark, huge waterslides, Aqua Loop, wave pool, Flow Rider and lazy river, it is the ideal location for water babies of all ages."
Le Pacha Resort,3.5,"EGP 3,141",",Wifi,Pool,Fitness Centre with Gym / Workout Room,Free breakfast,Beach,Diving,Children Activities (Kid / Family Friendly),Kids club,Paid wifi,Outdoor pool,Sauna,Bar / lounge,Restaurant,Breakfast buffet,Poolside bar,Snorkelling,Water park,Entertainment staff,Fishing,Airport transportation,Meeting rooms,Spa,Massage,Baggage storage,Shops,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Private beach,Room service,Safe,Non-smoking rooms,Suites,Family rooms","Sheraton Road, Hurghada Egypt","Le Pacha Resort is an excellent choice for travellers visiting Hurghada, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.Given the close proximity to Coptic Cathedral of Saint Shenouda (2.9 mi), guests of Le Pacha Hotel can easily experience one of Hurghada's most popular landmarks.You’ll enjoy relaxing rooms that offer air conditioning, and you can stay connected during your stay as Le Pacha Resort offers guests paid wifi.The resort features 24 hour front desk, a concierge, and shops. Plus, Le Pacha Hotel offers a pool and free breakfast, providing a pleasant respite from your busy day. For guests with a vehicle, there is paid public parking available nearby.While in Hurghada be sure to experience local fish and chips favourites at Retro Bar & Pub.Plus, during your trip, don't forget to check out an architectural building, such as Mosque El Mina Masjid.Enjoy your stay in Hurghada!"
Magic Beach Hotel,3.5,"EGP 1,005",",Internet,Pool,Free breakfast,Beach,Entertainment staff,Concierge,Sun umbrellas,Laundry service,Outdoor pool,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Poolside bar,Evening entertainment,Air conditioning,Private beach,Safe,Refrigerator,Non-smoking rooms,Suites,Smoking rooms available","El Helal District 47, Hurghada 84511 Egypt","Magic Beach Hotel is located in the Helal Area in front of Red Sea Governorate. The hotel is 20 minutes from Hurghada International airport, private beach, a panoramic Red Sea View. The hotel's 122 unique guest rooms and suites are featured with private balcony, equipped with private bath and showers, hairdryer, individual air condition, satellite TV (LCD), mini bar, direct international local telephone, fire alarm and smoke detectors, in room safe. Situated 5 km from New Marina in Hurghada, Magic Beach Hotel welcomes guests with a restaurant and bar. Guests can enjoy the on-site restaurant. Each room at this hotel is air conditioned and comes with a flat-screen TV. Certain rooms have a seating area to relax in after a busy day. Views of the sea, pool or garden are featured in certain rooms. You will find a 24-hour front desk, a cash machine, hairdresser and gift shop at the property. You can play table tennis at the hotel, and the area is popular for snorkeling. District Court of Hurghada is 400 metres from Magic Beach Hotel, while Giftun Island is 9 km away. The nearest airport is Hurghada International Airport, 9 km from the property. The El Helal Area is a relatively new elite district in Dahar (the administrative district of Hurghada). There are no busy streets with several shops. In this region you will find beautiful, well-maintained houses with gardens or cozy courtyards. The northern border area coincides with the boundary of the city. To the south, you will find a military hospital and the west side is bordered by Hafr Al Batten. In El Helal, there is the main administration building of the city and the Red Sea Governorate. You can also find the Passport and Visa Office, the Transport Police, the Governor's Reception and City Hall here too. El Helal is one of the quietest areas of Dahar. The district is developing its northern outskirts and there is a new luxury residential complex 'Al Dora' (currently not yet ready)."
Empire Beach Resort,4.0,"EGP 1,366",",Free internet,Pool,Free breakfast,Beach,Diving,Children Activities (Kid / Family Friendly),Kids club,Airport transportation,Internet,Outdoor pool,Bar / lounge,Restaurant,Breakfast buffet,Poolside bar,Snorkelling,Entertainment staff,Evening entertainment,Table tennis,Shuttle bus service,Meeting rooms,Spa,Concierge,Sun umbrellas,24-hour front desk,Dry cleaning,Laundry service,Air conditioning,Private beach,Private balcony,Safe,Refrigerator,Flatscreen TV,Ocean view,Non-smoking rooms,Suites,Family rooms","2 Corniche St, Hurghada Egypt",Welcome to the Empire Beach Resort! The Empire Beach Resort is a perfect place for spend your vacation with family. In hotel you will find all kind of entertainment for kids and adults.
Captain’s Inn,4.5,"EGP 4,676",",Free parking,Free internet,Pool / beach towels,Free breakfast,Beach,Bicycle rental,Airport transportation,Salon,Street parking,Wifi,Bar / lounge,Restaurant,Breakfast available,Breakfast buffet,Outdoor dining area,Special diet menus,Boating,Diving,Hiking,Mini golf,Windsurfing,Billiards,Squash offsite,Tennis court offsite,Car hire,Taxi service,24-hour security,Baggage storage,Concierge,Gift shop,Shops,First aid kit,24-hour check-in,24-hour front desk,Dry cleaning,Laundry service,Blackout curtains,Air conditioning,Housekeeping,Private balcony,Room service,Coffee / tea maker,Flatscreen TV,Bath / shower,Telephone,Wardrobe / wardrobe,Bottled water,Private bathrooms,Tile / marble floor,Minibar,Complimentary toiletries,Hair dryer,Landmark view,Non-smoking rooms,Suites,Smoking rooms available","Abu Tig Marina, El Gouna, Hurghada 84513 Egypt","Captain’s Inn is a small hotel perfectly situated in the beautiful Abu Tig Marina, the trendiest location in El Gouna on the Red Sea coast of Egypt. Directly overlooking the luxury yachts of the marina’s South Basin, it is in the heart of the action with stylish boutiques, laid-back cafes and lounges, gourmet restaurants, and nightlife hot spots on its doorstep. Hotel guest have access to the swimming pools at at Ali pasha hotel; our sister hotel located two walking minutes away on the Marin strip, and to the Marina Beach Club."
Empire Hotel,4.0,EGP 702,",Free internet,Pool,Sauna,Free breakfast,Airport transportation,Banquet room,Meeting rooms,Spa,Public wifi,Outdoor pool,Bar / lounge,Restaurant,Breakfast buffet,Poolside bar,Shuttle bus service,Baggage storage,Concierge,Dry cleaning,Laundry service,Air conditioning,Private balcony,Refrigerator,Flatscreen TV,Non-smoking rooms,Family rooms","Hospital & Sayed Korrayem St., Hurghada 84511 Egypt","The Empire Hotel is ideally located in heart of Hurghada, only meters away for a private beach and in the middle of a huge shopping center. This location, in the center of the downtown area of Hurghada, gives you the possibility to enjoy everything what is available at the Red Sea: puzzling city-life or tasting from the natural wonders of the so nearby Red Sea. The 419 rooms of the Empire Hotel are tastefully equipped and decorated to the highest standard to give you a wonderful holiday feeling. Designed to deliver pure excellence, the Empire Hotel attracts individual travelers, couples and families alike. Recreation is unlimited with 2 swimming pools located on different levels in the hotel. In addition guests of the Empire Hotel have the full use of the three swimming pools and the private pebbly/sandy beach of the Empire Beach Resort (at 200 meters) with free chaises and umbrellas."
